Material Type,Machine Type,Output Quality,Temperature at Step 1 (°C),Pressure at Step 1 (bar),Processing Time at Step 1 (seconds),Temperature at Step 2 (°C),Pressure at Step 2 (bar),Processing Time at Step 2 (seconds),Temperature at Step 3 (°C),Pressure at Step 3 (bar),Processing Time at Step 3 (seconds),Temperature at Step 4 (°C),Pressure at Step 4 (bar),Processing Time at Step 4 (seconds),Temperature at Step 5 (°C),Pressure at Step 5 (bar),Processing Time at Step 5 (seconds),Temperature at Step 6 (°C),Pressure at Step 6 (bar),Processing Time at Step 6 (seconds),Temperature at Step 7 (°C),Pressure at Step 7 (bar),Processing Time at Step 7 (seconds),Temperature at Step 8 (°C),Pressure at Step 8 (bar),Processing Time at Step 8 (seconds),Temperature at Step 9 (°C),Pressure at Step 9 (bar),Processing Time at Step 9 (seconds),Temperature at Step 10 (°C),Pressure at Step 10 (bar),Processing Time at Step 10 (seconds)
Type A,Machine 1,1,32.66276093700739,8.084386586622081,189.73927689640996,27.28787812356151,7.270659333688107,154.1685323553347,35.3423802471311,8.907241911589896,240.20943608016395,98.8129714607779,3.1128087843141374,117.77014350933699,47.483078014124345,9.115693311533027,273.29221081609876,78.13330976883314,4.6052397573425985,143.6086832361588,20.07855603766948,5.595968758478829,81.29595219802489,86.64793137111091,1.5375892548433123,219.28878234688406,65.03929116980672,7.464611074188889,174.06325102744154,91.7864989236759,9.316058939088709,249.08207608186953
Type B,Machine 2,0,69.08900852956043,8.016656319306712,82.62245170706323,27.45861764946231,1.2693245251121608,71.6322794951242,75.51816865697037,5.08530890640576,186.90396945866735,36.32473814501856,4.089217084435799,109.98479102584184,67.97647792101188,3.9180265065665765,282.7918325597169,26.908127826277468,2.2054441580015793,212.1237561593557,84.35688357542791,3.580218839334056,106.41030939747694,77.32774618112644,4.557161406963453,243.87704443768476,36.34242651662461,7.569177965712958,162.31351455794163,45.20331714950328,3.444672036561232,61.938777517161384
Type A,Machine 2,1,66.49570850204442,1.1796148728882794,113.7118583716568,72.67705878937309,8.020638478161965,212.04056797273006,35.64901842982982,9.755591132552848,150.78446175152857,92.25563714321302,7.879471891371888,289.81730581592444,34.37351292726934,8.96192357095845,145.52824333283422,27.907475093791145,2.6722335930563434,91.97506965621264,48.75274914075183,7.533628179771067,85.80018915036942,76.10985092979058,2.335363328233462,282.8230991852669,30.597209193260824,2.4390651996995922,258.5229000383539,29.460185079555643,4.497960864911027,186.7839842507921
Type B,Machine 3,0,38.935554864372016,2.7321042727507217,238.20902127992468,31.768661008247978,4.7883332238502625,115.09496618043828,29.56719346905085,6.45163806145869,153.70749875646715,92.23326865646666,4.300037697472185,79.71455025488106,59.03671297308688,9.36079831392518,275.1831891664856,65.39832115129254,7.374273957471527,212.88183515872672,75.22442145105802,7.035702960165487,102.99711804805045,23.767365612144083,3.5001419348534455,265.1914862246914,41.580847566331755,6.117511715527445,235.0508160907914,85.66702769170136,6.0231114552322245,142.8845564671248
Type B,Machine 3,0,60.896405800484565,2.090048140799367,62.924386209987375,79.1009244904793,5.5972036439995465,221.81913402671844,39.206443712006525,6.636980015781528,186.28899664725634,32.97584742925666,6.844315534269512,197.61987894235628,76.02409930570968,3.533529632096998,225.02222832514698,31.16294766065849,1.1393322493374267,290.8907133333089,45.402922574184636,3.8581766372245223,221.55597485919634,31.28732830840562,7.222485034129869,91.66781893603317,45.65926465838554,6.770849672446367,251.14248195609093,56.171149889122,1.340071126522374,136.5613061566131
Type B,Machine 3,0,55.936607958735756,8.381614430892583,257.8750616226342,30.321907981269103,9.44485229237983,188.8681361202767,76.60050008960897,9.30584793246328,68.20078154375543,52.227313033624355,3.5589372091685276,258.0678614069603,61.196350420119984,2.4549463847757873,172.06345644954783,71.7938410840565,6.54112711184313,107.50205218386412,75.15035676297924,4.380816672466686,115.71967227376321,83.89875954020506,1.9818450362138793,197.59821897360953,76.90997534254134,1.8877708077733217,233.14137009755916,20.391213203815497,8.639741699605793,142.84158295173296
Type A,Machine 2,1,95.64999549850019,7.302423636908829,58.62486851459218,97.0563940645844,8.15003843900546,68.3366080411754,71.77632022466202,7.894163992017101,152.51004076091394,72.62811853119183,7.149666920353296,52.14219040883676,55.16620143615275,7.766444250388842,215.31754604256798,98.60302841185631,8.881749132041236,161.48288908457363,52.96831067212901,8.29380381497984,195.8115932702822,34.33911084938374,7.855902345387433,230.1822047823277,42.39025643141471,9.1846257081888,87.99206665378962,34.10279928947447,6.285736514434749,245.33559852551105
Type B,Machine 3,1,22.780499448824393,8.972658210482358,292.4000869786893,92.68811700509649,9.94268808636891,89.81850716792296,25.409580354186225,2.9575720934780234,174.49914000146222,36.895800501011855,4.785835064369257,167.42782962624918,77.03112954174759,3.7902088367225364,57.29939388585729,31.944492551003894,4.947402111208724,129.34460886686054,69.38233594042543,1.0833489638731901,184.55761575137367,40.445182008286054,4.4301371889117505,85.91640341756685,30.357003539836054,8.951562763844521,151.16984864148895,85.70883690794746,8.415495076843456,115.72241160383538
Type C,Machine 3,1,31.697613949095977,6.985271428138268,90.2375843974159,55.546958256672845,9.316854334885917,103.08098865877864,93.62620050565826,4.242977683946492,205.53761771088497,37.65311425092105,3.3390654414473318,274.0994219141107,37.44115895100524,1.5533194440205205,93.74338134919078,71.17116456912842,7.416096667434953,75.28423417491929,34.27196929692211,2.7208111887793263,270.3422114283336,27.614391643593024,8.477177051556568,192.938009630855,207.38256965954776,18.43217794923745,3.6614705314208225,72.82660996570823,2.4715926444693888,283.27622975606835
Type B,Machine 1,0,88.38986465741195,9.479110871286059,206.19142861893823,61.49437232570544,7.433569878613,65.34286102722123,49.481069223604564,5.245296900315882,254.37520354206072,93.5642976595448,9.823442959518543,176.24456253470348,91.75124754524242,8.147353193386127,90.81587659834068,86.00398678341595,3.0525288785336735,64.3004380733776,98.14080372625658,4.729592510868111,190.54435931577777,25.90568297097624,7.789339454363557,290.25603338012445,28.63229978793404,8.102221450977977,136.60077877111013,37.04787191103559,3.899595745029468,222.52465877667052
Type C,Machine 3,1,63.1406215042687,3.012185277190013,196.55567742074706,95.68563490993824,8.860066328913025,208.45331065585762,20.905658231900333,6.724281709364103,72.39751972024814,88.88929973421426,3.9311803768963385,264.6852946333112,77.10055756316575,9.891888642472642,59.05361391249712,41.37851416194222,2.7893596549009088,266.41923146340014,37.345145824887325,7.77005669092199,229.240018564096,97.44782798801401,6.627971720941477,274.94622303548584,76.95866210724071,5.966822114735813,92.94088783651698,68.7413359166309,8.53214691249627,285.7682586561493
Type C,Machine 2,0,66.16150652266089,1.279842041279593,57.46867859906572,82.96501906695443,1.5995526528412296,274.6171692098201,59.46058737211733,2.2410972935344105,176.67775563148268,93.50602954137554,5.103620831659069,141.8827962844524,35.014620555103775,5.221321002448155,235.36692959856995,29.389523789926322,3.580107260752005,190.55841259975432,73.47501905876108,3.6294072025991815,211.42385858734949,81.32955532178755,2.9344655395597092,261.46446986129473,72.58247694965992,1.0635180694373747,207.3495176904482,38.87305333587897,4.2535590147386095,248.83673893498616
Type A,Machine 3,0,48.25002449536455,6.839595758680053,70.63612862928093,38.286716214550054,4.716972566818333,198.82904989871227,58.34470586754544,3.532402288427268,141.9948450379212,81.08295761510513,9.561270764966805,228.4274157168184,61.743392822402576,5.808909421385286,256.98315226818204,48.49293369980585,5.943358581263289,152.85554147281488,98.16765853477223,9.383751161971777,173.16089594213207,67.83574368104041,8.90341949797288,206.2395313379322,83.67378622384649,8.646972651867715,151.59187888451078,93.42741732173543,8.076428302305088,109.14698090573059
Type B,Machine 2,0,51.854102379553375,1.148375899994044,239.34169200163637,90.51855577999095,7.23243820500698,121.1459255704158,34.27252774731582,7.47019184520591,153.51561738319057,66.51316399508397,9.916431617885863,108.43424708007885,97.24078226092941,5.797768136824412,240.48745383480608,26.886927539021308,3.6910310555669654,263.0401615326868,83.65623553135401,9.292934790950692,88.87639515560593,61.81699334167732,4.43717366875532,218.2422045881388,98.82838407010239,6.729565238215122,62.446167706790774,59.84189403986907,3.4336394059777766,271.176813157673
Type C,Machine 3,0,35.09526847034208,7.8696383394175795,108.23414738929858,57.85893066701816,1.41130606042173,79.70818546016062,23.007148223597838,4.338686811617798,288.9498811407669,69.27966651167799,6.675420907758862,261.7929493671786,26.613739009115527,3.6093904713276403,221.12857169092734,73.97282796593406,7.175844063746841,279.7982212921588,28.270597435300804,8.891726691168163,254.63309403836712,35.48394778805435,5.174436610300577,66.5768690074578,78.25858933090788,4.319117043435572,213.9942198222185,26.779265499985634,9.256276577109158,149.95059395433657
Type A,Machine 3,0,31.893249595276167,2.6667265875471386,140.42039589476934,43.59231387137359,6.49479817039193,165.4784617488882,91.45525305897496,3.6220575381563425,261.83053614695245,66.51327447375806,7.1945594671655275,82.59983284571713,79.82373005346695,5.497531256342407,210.9937750382598,46.56534779454033,5.741141096634458,216.84613613870317,63.91773849527588,1.5439412042964258,51.764739403819995,98.58355718882395,3.7717947260483156,299.02068759492374,28.323582671317162,9.547590026369102,62.56040628920127,75.63343677290335,7.209822687049356,283.3395697182819
Type A,Machine 1,1,90.72003017575862,4.93386276354766,218.05689896747526,93.28324695606817,8.001691934282167,260.18856283558,39.69301355394738,4.492172311315854,142.25435799198038,67.77267047747543,1.6825922491941014,297.67666209203213,47.78060235192184,7.64553696052954,195.13757686112015,88.57248301161053,7.016815662698832,113.25518906688364,54.49505928616429,1.8912328043160107,125.84391987982431,62.73991009985718,3.2975309844338563,135.2165715736121,90.48158103845685,8.949795555425313,290.9842864674845,51.955148721775544,3.194694897241187,254.61771440082956
Type C,Machine 2,1,65.38600768267517,7.631416458500597,231.44844811593353,67.12827266466012,1.248275163137883,58.98168979802428,85.69945127522263,3.1167625009329694,58.57471315425737,67.31249501790688,5.328439411002822,99.6771124787334,91.32867723768796,5.765004180652575,144.4399866985131,47.59635620661605,2.7167821923511806,159.57059590880522,75.5679149214619,5.996189174753689,139.4609606410154,25.21440798921949,5.563789570238405,77.85421727229104,50.06832920883635,8.573796272790162,74.330486391376,28.239510643778747,3.015046429482577,190.4215124128686
Type B,Machine 3,1,66.38121703720734,1.6035426213696184,170.40693489574352,41.8159841862864,8.412970387763217,111.604755534199,43.851237209112384,1.6420066790723145,176.39699777868424,61.48244321435206,7.590813756201227,174.12761933398014,85.83811179606417,9.714047165141,77.22775623406807,71.0776429332185,5.031328831614105,79.2464290981749,96.17633842067679,4.5557038774242615,104.73879133052381,75.68757587010771,4.511420684891618,197.34752709912857,72.93897153592036,5.378452701328376,220.36781080911874,96.60475475429082,1.0162996244212787,225.88812252211386
Type A,Machine 2,1,80.29192564096395,7.678640719218171,98.69400969566001,93.7616011366112,2.051834524502775,55.199530388493216,62.813172016840404,9.552946331042563,207.5430404838212,52.407374619362216,1.64066003021737,82.9419152369966,54.76026627504134,8.350720175504645,57.28917292695325,33.41046209949462,8.303154198349459,223.13870873475048,82.82641880199327,3.474967457618081,257.0210762991147,67.56338188604454,7.11278402576333,214.905970842338,89.08929367809155,4.387357423659613,270.4882247032351,39.67124018462168,1.7228538960229445,172.73252796866603
Type C,Machine 1,1,78.5505421612356,5.116447556496514,66.90926522015141,88.71758559365355,5.597510978653722,82.04179488908318,57.735981127346896,9.807703420061207,89.81021431457357,24.27895855624584,8.363963794449397,100.7853888827456,74.7157477901728,3.716274780468331,72.96336594842835,85.44475890719116,3.209521714114227,119.56220848168965,28.99905699814049,6.968664545509583,169.6460083968327,23.70195763892265,3.1926255491213573,132.7482085615588,55.63098242437527,2.568884635774002,101.35272345340502,70.31271733105618,6.0194214010437035,209.41624896084946
Type C,Machine 2,1,87.32610504409722,1.402430510078304,86.65550323378378,61.058744274381795,8.26850818220063,283.48696585432396,83.73126148491248,6.540243757733066,219.2364824662901,77.61990864782408,2.9626114230299927,106.98905494168389,62.46759037282628,9.226540543395407,89.15588746659148,86.82852992571874,9.473320624130755,242.11530309187418,53.311452529547395,8.832623094942841,298.0062107827805,26.850923776673497,6.815681382450267,208.52062229926685,32.08293596676744,1.471181549357016,250.76726642801447,86.34132539578329,5.850845685076796,294.159204605972
Type A,Machine 1,1,26.832572280238374,4.0257873566739795,76.6569337590574,53.93297374320646,4.257650940190656,128.2889039235456,80.8843914462837,2.9714220017443775,65.19092028203018,46.87182628806846,2.883305938740715,185.07766086710495,78.96534404956655,7.659351411552595,224.73544844872464,57.71003235581257,9.052213891164714,296.2652532722493,78.24412530284478,1.8620534722636666,111.69952291892372,159.28531173129767,18.78495101025541,4.646074695405034,34.24911814289363,3.569193988592576,115.68255263963336,37.90247014058954,9.715032559059235,78.1849801874419
Type A,Machine 3,1,99.43815895141056,8.125779066900156,164.71936307351592,83.90371594846061,9.016657860144473,136.49281911009194,92.39804469954264,5.163578375408204,279.31293456299466,56.17104200282084,5.452970637128875,252.03058427955997,30.845518780978622,1.2352150728425961,115.56538726953973,74.26426450391905,7.988840577939847,299.6233580864787,41.02029781519729,7.197281219728268,77.77597790131603,64.80238471121025,8.887818657989541,280.23151153265616,79.3708841631997,8.305034758270457,79.40767662983859,55.43757716773414,2.315510818732175,263.4799259246371
Type B,Machine 1,1,31.112215885829233,5.267984311568279,110.99993579409494,30.590912565311072,3.6989268859811117,115.38960783869626,68.80059881551472,8.681357217095304,276.71133744167844,43.1981944500291,7.546216851472455,241.77383341648599,97.74982200544537,2.1194738214792936,296.27899154876525,96.09517437618035,5.401005264848466,247.1936926595338,54.22449887801406,5.8242826890082595,216.38271386185346,27.56300028830779,1.464105512954359,275.9552229116283,98.97393789690454,5.8501517799029,191.00781206834668,53.618753809353194,6.405022027696665,251.82270813284177
Type C,Machine 1,0,89.90664561771575,1.2614574143319714,199.62043020862217,72.25491372840699,3.1836523399163656,123.237455644496,24.270031673769186,7.865308277862282,233.00998043110766,88.03636212554838,2.350881706067629,298.4676110095849,40.30969539926892,7.14555762043347,116.59411112658128,97.22637804373603,9.030369387441239,73.99122158916516,31.599555416583264,5.791577909819877,98.91288517277926,82.73275898538125,8.946490681080089,101.31906666061722,91.9564303799072,2.351736723661599,147.97616871034893,45.536777102842436,8.76614266662781,185.3023053307266
Type A,Machine 1,1,94.58061684746524,7.888953620736803,197.78083366569945,69.35947708427756,3.605829089667904,127.6773328417209,42.0331148513177,4.043229699455244,270.6055751837164,84.38957904595726,4.463485803068125,161.80702281800268,37.36298704221505,6.536843026244416,165.5040710170275,98.27546869224587,9.098825784146355,82.32006452257727,35.835835376008525,8.296595775228178,93.17735579435345,76.66413768625507,1.6595061456583031,200.44837912248497,58.50269702093071,5.385295811657628,227.80791420075047,56.65250473886263,6.476015471013981,96.07873971739431
Type B,Machine 1,1,41.44116488502097,4.675439957085485,273.39830079031844,76.03010902833574,7.116454524194506,275.96755052672916,98.00222717811837,4.72435407487443,114.70572897609401,70.52010375221005,3.490154121983632,118.74430017061265,81.94810077663811,2.6939803356644845,137.63117594624754,43.73326021052633,1.4478577688974057,181.45641106362064,85.21299465460318,8.240731941871779,127.4347317116957,91.51139543704144,4.860611481053679,63.440904126061525,28.537051953349533,7.3958108261961435,238.93808004698025,79.65596953997903,9.49292967897636,146.2329499421477
Type B,Machine 3,1,96.37206521167059,8.35685441838936,93.10363010377014,50.029617520806084,8.631515188141314,285.79264670292355,93.76469917522456,4.439218392558513,133.73614361467205,52.29618478149788,7.610153632548487,51.17051157083933,86.37161542934516,5.447285073445959,226.95104235736784,40.5032002449685,3.8403856667647664,106.20678680970009,21.38342254999653,5.927578931618407,168.21695542645426,57.14800600203048,5.19473406717488,213.79713561814427,88.22819278504645,1.541047262778115,127.96535913512373,28.334737011742277,9.702949199331556,156.98403124497167
Type C,Machine 3,1,82.83414261330486,9.717938443750734,277.5732466427161,92.65840899746752,7.966514977513562,182.4209356344652,75.23708290891065,8.686684009344301,287.38276200738005,65.98299745906036,1.5473630230804907,198.41251174751872,48.77445665983223,2.916734426007306,197.32115158577554,28.512334651584403,7.595884687904748,227.2187991996695,43.30611558336025,2.7028390268585873,184.402735710261,90.73181495049906,8.184779381643505,94.74142961417348,63.532150595495025,5.704489158481305,118.56538696767633,61.667173561428015,8.251194296373003,116.1038999038
Type B,Machine 2,0,42.88690756736293,8.393999873960109,239.66603784737035,25.45456414865488,2.6561632216043707,70.04310480060178,25.594027319377986,4.127574590794423,246.90166838357922,90.44019987289398,1.0703590580601132,121.07093423089691,79.35956187667125,6.0823351465195055,170.89853285020664,75.33363368829652,7.571621371643074,165.43557925347395,53.595242039016675,9.346402947829468,181.29273847641423,88.53587932709874,1.4429697435195625,190.28606106538396,25.128218405832108,2.0517347272979367,122.27724218763618,84.691723743523,5.084016929940236,74.83846642169676
Type B,Machine 3,1,67.10307353866281,5.892405160876438,63.69947049439435,89.44214025319604,7.660635235290039,267.59690758704494,48.462872580755175,8.166502327362705,146.5415867724513,48.94132350613301,6.559445757008243,217.16116183169677,49.50515360555792,8.60959884226665,64.92859366761768,68.48372108009511,7.126355562737949,225.50953717015759,90.85105701204118,3.60226554196209,57.59407526808342,33.73063798903111,7.108834410077329,235.92111638420351,99.81480177656226,7.408100381279968,221.9094660937615,23.810991782492337,4.658613851100679,145.0776081706016
Type C,Machine 3,0,51.10209877988314,3.3167709635350455,150.89672419725474,71.90097541825628,1.9273913695075238,204.8257667697505,29.07455658268443,8.664866326172508,158.65954034263012,77.47419902074068,3.7325978579182753,263.06995565177897,27.900985661358398,4.079917916497558,216.77291919957563,56.316267403414024,5.4871326259044615,106.96748811961106,43.10145609823488,6.077815510580849,122.17421875066921,63.62503935634947,5.695211696552056,221.80463405933259,24.622806060073835,8.089700904928886,220.59802026696562,35.29748668575103,5.117514656577565,94.11014019553816
Type C,Machine 3,1,54.144522587547065,6.123027249904239,142.69962579428233,67.25830278605763,8.88599856593898,178.05212982519666,86.6879574761517,3.07750550816267,268.42729488994524,26.569460460456753,4.764479795020967,266.07432455982826,72.29957644306398,6.4021547073077345,253.26336237903894,79.58566206881062,4.57758111715444,93.74306432223355,64.96354192515128,5.047041608418244,161.2785487116264,25.98603163789715,8.7415183685893,83.23427924417965,49.25843185131551,7.1561043069949415,260.14980999890275,58.41485133898374,6.8860455881159375,208.1749284284996
Type A,Machine 2,1,27.99030934273827,7.176663584161182,292.0137199759589,72.83046985106492,4.259916271527285,84.02404188185268,36.42545922936784,3.7019369740471317,209.74148169165323,34.61989272936393,1.4058660253417905,207.33770297186751,84.23937843724234,4.266844727585314,268.03112510430935,89.56222236070566,3.772409581987036,103.00010583336683,54.36464275434338,3.958732870409536,287.19012760379275,46.616549925576834,3.5712979916987075,98.44115851273364,82.89751280234671,6.518036097140814,272.8037189464699,95.5223481316218,9.590714324859597,252.1954301741433
Type C,Machine 3,0,74.09070911391298,9.153481376811975,179.40146529111362,93.60297327776675,4.635786825363033,255.58993196131098,99.07392063651545,5.962240533225993,245.1564385755363,29.42971876892182,7.281574847777124,112.9596384057671,42.68624218547391,7.122764534667185,155.01195952857694,88.30664454415015,5.489793999739191,277.34495196814294,68.35286026720496,9.663607757831123,231.63307494376218,33.829941618669125,9.687003375722405,102.31278677765053,60.53054407657286,1.5381372480996958,55.56364151109967,66.67230332941104,5.655695926165421,150.25624299698723
Type C,Machine 1,1,20.75856951346801,2.138460808697068,65.21062808274989,32.74921499359047,6.823036102796576,85.25180511995482,86.63668633083721,3.2615079878679607,60.04504090507263,36.50507530162098,6.885608101976671,145.95747843395986,89.58169942179866,4.135565585541587,113.9077439894439,49.812958247289,5.563343697622337,238.24986909239337,48.789857964685964,5.170984510123719,292.7144630173128,59.69263990426788,5.653589587249881,183.72044332680576,53.152958297731196,5.841404912662551,181.52728857789813,49.39876784644538,1.3914302997187713,297.9336369905152
Type B,Machine 2,0,24.854332761006,9.338381019179074,169.07242966756036,44.46617172832237,9.143555851834074,189.4264537475127,96.84158222795604,6.028221727420331,75.73179714531548,26.490400024108265,9.692771813007136,230.99756105380789,81.503525333867,5.518464769109775,54.64053799735512,29.540786971895734,8.859417994470512,227.1630001491851,39.90677759165529,6.562689272943203,186.45718111222806,42.826334512285584,9.19871852054327,60.77100893465258,40.10309814231845,6.636296910657389,93.13808965431042,60.56466143242211,5.966012902141026,227.82062885777756
Type C,Machine 1,1,60.773131456344316,7.678310421912851,121.19107256791352,49.058143203126754,2.427410000696182,264.5260588314686,36.364394833655986,5.441115456528268,104.2297726393155,46.14781923086276,1.5054636917985988,269.5515689978557,35.56490904278866,4.033187132563971,200.17341343290488,27.812801557712532,4.3437373244382815,77.36293178644006,37.108626189132806,1.9375291837232096,211.71738522198646,90.08999798311446,3.1729338583557087,65.89171437532485,30.074993894757036,2.651228421910512,211.07711025263012,72.36081818511039,8.328497081134572,192.64555566631228
Type A,Machine 3,0,84.88703575107938,1.166886504477063,60.292660762875215,44.608148759252906,5.74023114560351,62.778418331035155,81.38882067414413,3.1571814356644126,270.9123938846715,63.71314299580326,9.90861935713201,231.238171406058,74.17241512867203,9.127416428691077,142.4211899052845,40.44729575430398,5.724103865751356,245.89510339254906,97.76261687716652,2.3285930643538446,238.11969340511652,68.29240029452325,1.7002170364566922,162.30808253443314,75.27425409419763,5.045080337929824,213.9245095074874,85.81364232338488,4.577844410081841,186.03760703697904
Type C,Machine 1,1,23.08318363632644,4.708265355583369,122.23267954850884,62.20310209725987,6.823679482990258,245.84211114369558,21.486046891283088,9.499840009280813,242.5162210822107,78.31145931507,8.925007860651828,286.1017014935446,29.280881004914843,5.266865526365082,78.92607014338247,52.402338019824846,8.362907169905123,251.60545095353402,90.15716388063618,2.5633526785499927,157.7472347044387,37.128970332729985,9.764164669880698,68.09666736282304,41.21078473391128,6.603524441683715,129.34478300375247,31.77272596009579,5.812385435000992,169.45613967551918
Type C,Machine 3,1,57.43747134954794,8.80043853889424,154.93214690717073,27.06460958173503,2.618763604160692,96.94989411414171,37.3785863877822,5.990077629716925,175.21792540118844,61.50607582953839,7.707581863550924,266.9942146864955,55.3623976827283,3.0438466019290726,80.00918623901605,74.78442995113201,2.8938743534570897,52.43313902698922,98.13628130881021,3.3883976636725888,256.3299993961306,96.74803626089837,6.637461845169549,233.86018226182426,75.02949366158037,2.629502328498015,215.40020451054787,88.31261787696599,9.16727139704139,53.569676905784
Type C,Machine 1,1,20.64558032285282,5.906083242733491,188.11628363130566,64.53301524920226,9.563562557724827,106.84565645644676,75.36888038622364,5.999278666615864,132.34898136748117,86.4138190769735,2.0496369073421232,163.3432341296732,38.52512791409461,7.156456821202141,275.73287494995566,64.77527439273871,6.305495161506032,125.01898524487605,49.33420272317653,6.248171783065022,150.39987700027007,89.49888146838464,4.137687632469099,193.89322426510003,94.67906901058625,9.920127755882032,235.86321348824126,50.26131050692971,8.762110651430344,248.3047540681365
Type B,Machine 1,0,68.59276905539033,8.205091707449355,224.39503595194324,62.03636610883458,9.033650408492887,275.54986535475837,77.39322316861652,4.905521242904223,295.71063080245904,96.9240902093837,9.783965780734379,179.03288569888798,55.91650528453064,7.62020307006981,203.39708003106568,80.81900896943529,6.73116367579992,253.7394717673619,26.8678669050039,1.1695494517232516,94.3086416872055,42.99644078462126,6.915393736422155,88.17709678827255,53.00138512094139,7.754639346659602,269.44522023512366,74.70317701969662,1.6819215907407181,73.1278343640351
Type B,Machine 2,1,98.72241306604896,8.45267985450753,257.4264009536637,21.700721202963315,5.844824152496295,107.68177871664237,74.2191528065996,4.221610178982442,94.78839699287846,46.97457237821635,5.487061923284806,122.59233808746087,37.44377731964846,3.1394493705611373,75.92570247861237,99.50464404671114,6.846896656408664,289.687532348223,21.795661562986677,2.4625209548317146,121.16527902696446,81.37316238628952,4.1076809358755355,255.95252938991234,38.55923778434541,3.670881295185599,221.18203559987947,63.5258791751912,4.985937622974442,282.43835872916947
Type B,Machine 3,1,42.96038521690268,5.547983612454275,250.34163835286995,79.43717469856334,4.121940207968635,57.46324441104887,54.348209039027886,5.581064302493875,273.32458003545116,44.76012978841953,4.081943174855876,242.7468567459811,88.99545220886128,1.076305524508307,110.17669279319995,22.482650113599433,1.6018116391009007,76.23412632538091,65.95631451845954,5.213662602562023,279.30881640288897,95.63637864878368,6.8919186041819795,217.03539275386916,58.45959898892247,2.53423657783874,197.8862707123947,45.45340799100821,4.096308580404392,293.7145584660137
Type C,Machine 1,1,79.95627365757744,6.9507489830862434,219.78931075685603,98.72466297824853,7.512504518537818,233.73425081602372,83.60326115115204,3.8344198113791648,237.35651278521968,27.197336313277994,1.410581271705395,260.2511032493152,53.49736467365523,5.952876285633601,269.13942195769687,28.244944808391203,1.8261001576277571,234.56293562446825,53.36125875735493,2.4383978489975178,231.30251876617265,35.56492019057672,4.02605156729729,230.70329411452346,30.671625240854485,2.011276112602006,256.55056098877964,23.471011465807223,5.452821580057494,193.96488483846773
Type A,Machine 1,0,39.004742675708066,8.533510353111673,68.60597164440841,97.2434065153109,8.162034015696179,211.6783767493467,29.868826428539794,9.023645553871646,277.41483173090137,35.48985659489926,3.523088088323622,297.67916336476003,69.38418051259663,2.7747098988752033,164.49375490847734,30.197306693311532,6.533196372381653,59.62085031466989,48.4013141011249,9.946126963969006,261.21565633360296,44.877954174092814,5.569574565109407,289.4589859448728,77.34245611694071,7.602217843519677,202.41377796136274,45.338831879176965,5.67633498295435,152.56370035561554
Type C,Machine 3,1,62.03101992773591,8.289473827468,185.8045547277221,72.19375082909276,3.770931491727355,279.472682665868,42.802668003986994,9.428309675588341,268.08022515204027,72.09362959682875,3.3958003467786626,130.1598688239344,41.300967422804426,1.9065047865229983,212.57216960323524,62.451154999942574,1.0515775505077563,119.74545396381072,76.39567723045903,4.207430394003252,130.19590710079495,48.417201915249386,5.98126613815115,185.32414591927403,99.1079541954918,9.881562281966973,227.97221934227463,55.83968449327188,1.9485017406627088,269.9692019783218
Type C,Machine 3,0,90.95714897447144,4.703022097019552,194.39297941545726,37.39521862156786,8.802814175138131,101.69758830036835,63.36960373573541,3.6543073357293085,129.92100903422823,58.1645372026395,8.186163515165571,70.7938423524293,94.00912527879755,2.477804936024559,159.469731375096,29.78407171160726,3.923435023950479,227.80963374207263,35.496064016910495,3.337636400401106,205.2039399519442,24.388000107175216,8.188164817497585,286.93161061316073,91.10722399413066,6.101886365880364,226.40232579894567,28.022224999774732,5.10771100034677,283.8769814095673
Type C,Machine 2,1,70.14002467536562,7.568411386703859,259.41721904094913,69.7195744098861,5.580526914955091,229.28373740478068,91.3163930268162,4.126022897608554,168.68464291640527,26.36832155248183,4.202556027254863,98.96508233939988,35.350585237327905,2.0918489482726135,84.0242145823976,83.23010142761638,6.977239399160836,295.41044487825144,99.34502416907871,5.148879800413372,274.0874369792984,52.63855580431731,8.649377830765262,99.56933417619614,69.06889493856272,5.336053374573717,126.07710053880021,65.62783181878928,2.1170643364733395,266.7243425934603
Type B,Machine 2,1,80.34836417906214,9.278365029414527,99.68762495436818,83.15999670614852,9.123003560838844,222.96372412454295,35.18811759537584,4.708120759298858,267.4739059674149,36.01143493442264,5.095648936092008,186.10018096835313,62.64479928196956,8.110564808624734,223.8515587311469,77.83922804330334,4.993789590860894,86.29880230550086,82.29130557395484,2.3421900390210615,93.79570783614133,38.71556879114023,9.712041158859124,209.61269246608774,57.41281140065202,3.603662225716601,144.28822553088645,74.9162609933593,7.291688180762368,103.3375059546915
Type B,Machine 1,1,94.21089865907287,2.123342410409955,143.62064030587644,43.87614260477369,7.5959532437424215,227.33933457284448,26.61531668860853,5.038892949333635,286.7922329082133,87.63785285106879,1.2986563670837064,221.33052195100387,55.76608158677427,2.7001565290087024,153.30010953006092,88.88085751297383,1.3235596389233408,95.62118069458302,82.58005397811715,9.664087319266827,295.0786413311532,56.12014883528885,5.10435672817251,131.83483678557167,30.89495465053802,1.698695415323038,190.1132445096439,88.74214546234637,5.237753993955957,64.15344358231587
